Fecha,Hora de salida,Lugar de Origen,Lugar de Destino,ID,Coord Origen,Coord Destino,Origen Lat,Origen Lon,Destino Lat,Destino Lon
2024-10-18,09:45:00,Colegio Adventista Puno,Urbanización Bellavista Puno,3902,"(-15.8366071, -70.0291852)","(-15.832755, -70.022242)",-15.8366071,-70.0291852,-15.832755,-70.022242
2024-10-18,10:19:00,Senati Puno,Avenida La Torre Puno,3903,"(-15.8699536, -69.9988485)","(-15.8336052, -70.0276202)",-15.8699536,-69.9988485,-15.8336052,-70.0276202
2024-10-18,10:21:00,Mercado Unión y Dignidad Puno,Hostal Mirador Korichasca Puno,3904,"(-15.840089, -70.0193667)","(-15.8524836, -70.0261856)",-15.840089,-70.0193667,-15.8524836,-70.0261856
2024-10-18,11:11:00,Parque del Niño Puno,Gran Unidad Escolar San Carlos Puno,3905,"(-15.858797, -70.012071)","(-15.840115, -70.025425)",-15.858797,-70.012071,-15.840115,-70.025425
2024-10-18,12:37:00,Avenida La Torre Puno,Jayllihuaya Puno,3906,"(-15.8336052, -70.0276202)","(-15.8787471, -69.9751057)",-15.8336052,-70.0276202,-15.8787471,-69.9751057
2024-10-18,13:04:00,Mercado Bellavista Puno,Avenida La Torre Puno,3907,"(-15.8335335, -70.0233376)","(-15.8336052, -70.0276202)",-15.8335335,-70.0233376,-15.8336052,-70.0276202
2024-10-18,13:22:00,Parque del Periodista Puno,Municipalidad Provincial de Puno,3908,"(-15.839012, -70.023311)","(-15.840283, -70.028314)",-15.839012,-70.023311,-15.840283,-70.028314
2024-10-18,13:22:00,Colegio Adventista Puno,Avenida La Torre Puno,3909,"(-15.8366071, -70.0291852)","(-15.8336052, -70.0276202)",-15.8366071,-70.0291852,-15.8336052,-70.0276202
2024-10-18,16:25:00,Jr. Tarapacá Puno,Universidad Nacional del Altiplano,3910,"(-15.83755, -70.029158)","(-15.8242768, -70.0161264)",-15.83755,-70.029158,-15.8242768,-70.0161264
2024-10-18,16:26:00,Mercado Laykakota Puno,Estadio Enrique Torres Belón,3911,"(-15.8465279, -70.0207765)","(-15.8370214, -70.0219969)",-15.8465279,-70.0207765,-15.8370214,-70.0219969
2024-10-18,16:34:00,Universidad Nacional del Altiplano,Mercado Bellavista Puno,3912,"(-15.8242768, -70.0161264)","(-15.8335335, -70.0233376)",-15.8242768,-70.0161264,-15.8335335,-70.0233376
2024-10-18,17:03:00,Universidad Nacional del Altiplano,Hospital Regional Manuel Núñez Butrón,3913,"(-15.8242768, -70.0161264)","(-15.841852, -70.021574)",-15.8242768,-70.0161264,-15.841852,-70.021574
2024-10-18,17:05:00,Ministerio de Cultura Puno,Parque San Román Puno,3914,"(-15.842631, -70.028915)","(-15.841093, -70.029431)",-15.842631,-70.028915,-15.841093,-70.029431
2024-10-18,17:08:00,Avenida La Torre Puno,Senati Puno,3915,"(-15.8336052, -70.0276202)","(-15.8699536, -69.9988485)",-15.8336052,-70.0276202,-15.8699536,-69.9988485
2024-10-18,17:50:00,Universidad Andina Néstor Cáceres Velásquez Puno,Ministerio de Cultura Puno,3916,"(-15.8421779, -70.0236583)","(-15.842631, -70.028915)",-15.8421779,-70.0236583,-15.842631,-70.028915
2024-10-18,18:02:00,Gran Unidad Escolar San Carlos Puno,Parque del Niño Puno,3917,"(-15.840115, -70.025425)","(-15.858797, -70.012071)",-15.840115,-70.025425,-15.858797,-70.012071
2024-10-18,18:59:00,Municipalidad Provincial de Puno,Universidad Nacional del Altiplano,3918,"(-15.840283, -70.028314)","(-15.8242768, -70.0161264)",-15.840283,-70.028314,-15.8242768,-70.0161264
2024-10-18,19:00:00,Plaza Vea Puno,Parque Mariátegui Puno,3919,"(-15.83636, -70.025604)","(-15.8393597, -70.0245754)",-15.83636,-70.025604,-15.8393597,-70.0245754
2024-10-18,19:48:00,Avenida El Sol Puno,Jr. Lima Puno,3920,"(-15.8458219, -70.0202123)","(-15.838756, -70.02816)",-15.8458219,-70.0202123,-15.838756,-70.02816
2024-10-19,07:48:00,Cementerio Yanamayo Puno,Ministerio de Cultura Puno,3921,"(-15.8096272, -70.0300562)","(-15.842631, -70.028915)",-15.8096272,-70.0300562,-15.842631,-70.028915
2024-10-19,08:35:00,Colegio Don Bosco Puno,Mercado Laykakota Puno,3922,"(-15.883085, -70.001176)","(-15.8465279, -70.0207765)",-15.883085,-70.001176,-15.8465279,-70.0207765
2024-10-19,09:20:00,Gran Unidad Escolar San Carlos Puno,Urbanización Bellavista Puno,3923,"(-15.840115, -70.025425)","(-15.832755, -70.022242)",-15.840115,-70.025425,-15.832755,-70.022242
2024-10-19,09:25:00,Jayllihuaya Puno,Parque del Niño Puno,3924,"(-15.8787471, -69.9751057)","(-15.858797, -70.012071)",-15.8787471,-69.9751057,-15.858797,-70.012071
2024-10-19,09:25:00,Mirador Kuntur Wasi Puno,Puerto Lacustre Puno,3925,"(-15.8471356, -70.0299513)","(-15.835401, -70.014945)",-15.8471356,-70.0299513,-15.835401,-70.014945
2024-10-19,09:52:00,Urbanización Alto Puno,Jr. Tarapacá Puno,3926,"(-15.814292, -70.031918)","(-15.83755, -70.029158)",-15.814292,-70.031918,-15.83755,-70.029158
2024-10-19,10:28:00,Urbanización Alto Puno,Universidad Nacional del Altiplano,3927,"(-15.814292, -70.031918)","(-15.8242768, -70.0161264)",-15.814292,-70.031918,-15.8242768,-70.0161264
2024-10-19,10:28:00,Hotel Libertador Lago Titicaca Puno,Puerto Lacustre Puno,3928,"(-15.827961, -69.993105)","(-15.835401, -70.014945)",-15.827961,-69.993105,-15.835401,-70.014945
2024-10-19,10:37:00,Av. Costanera Puno,Plaza Vea Puno,3929,"(-15.8399095, -70.0176539)","(-15.83636, -70.025604)",-15.8399095,-70.0176539,-15.83636,-70.025604
2024-10-19,11:02:00,Parque San Román Puno,Jr. Tarapacá Puno,3930,"(-15.841093, -70.029431)","(-15.83755, -70.029158)",-15.841093,-70.029431,-15.83755,-70.029158
2024-10-19,11:07:00,Jayllihuaya Puno,Institución Educativa San Juan Bautista Puno,3931,"(-15.8787471, -69.9751057)","(-15.840051, -70.0298054)",-15.8787471,-69.9751057,-15.840051,-70.0298054
2024-10-19,11:20:00,Jr. Lima Puno,Parque San Román Puno,3932,"(-15.838756, -70.02816)","(-15.841093, -70.029431)",-15.838756,-70.02816,-15.841093,-70.029431
2024-10-19,12:52:00,Avenida La Torre Puno,Urbanización Salcedo Puno,3933,"(-15.8336052, -70.0276202)","(-15.8724851, -69.9928585)",-15.8336052,-70.0276202,-15.8724851,-69.9928585
2024-10-19,13:01:00,Colegio Adventista Puno,Plaza Mayor de Puno,3934,"(-15.8366071, -70.0291852)","(-15.8405942, -70.0279834)",-15.8366071,-70.0291852,-15.8405942,-70.0279834
2024-10-19,13:21:00,Universidad Andina Néstor Cáceres Velásquez Puno,Terminal Terrestre Puno,3935,"(-15.8421779, -70.0236583)","(-15.843678, -70.017225)",-15.8421779,-70.0236583,-15.843678,-70.017225
2024-10-19,13:30:00,Plaza Mayor de Puno,Terminal Terrestre Puno,3936,"(-15.8405942, -70.0279834)","(-15.843678, -70.017225)",-15.8405942,-70.0279834,-15.843678,-70.017225
2024-10-19,13:49:00,Hostal Mirador Korichasca Puno,Parque del Niño Puno,3937,"(-15.8524836, -70.0261856)","(-15.858797, -70.012071)",-15.8524836,-70.0261856,-15.858797,-70.012071
2024-10-19,15:35:00,Av. Costanera Puno,Mirador Kuntur Wasi Puno,3938,"(-15.8399095, -70.0176539)","(-15.8471356, -70.0299513)",-15.8399095,-70.0176539,-15.8471356,-70.0299513
2024-10-19,15:49:00,Cementerio Yanamayo Puno,Gobierno Regional de Puno,3939,"(-15.8096272, -70.0300562)","(-15.8400211, -70.0276698)",-15.8096272,-70.0300562,-15.8400211,-70.0276698
2024-10-19,16:54:00,Plaza Mayor de Puno,Avenida Floral Puno,3940,"(-15.8405942, -70.0279834)","(-15.8268687, -70.0141471)",-15.8405942,-70.0279834,-15.8268687,-70.0141471
2024-10-19,17:17:00,Hospital III EsSalud Puno,Mercado Unión y Dignidad Puno,3941,"(-15.8734615, -70.0004113)","(-15.840089, -70.0193667)",-15.8734615,-70.0004113,-15.840089,-70.0193667
2024-10-19,17:20:00,Colegio Don Bosco Puno,Jr. Tarapacá Puno,3942,"(-15.883085, -70.001176)","(-15.83755, -70.029158)",-15.883085,-70.001176,-15.83755,-70.029158
2024-10-19,17:29:00,Plaza Vea Puno,Terminal Zonal Sur Puno,3943,"(-15.83636, -70.025604)","(-15.8477879, -70.0149008)",-15.83636,-70.025604,-15.8477879,-70.0149008
2024-10-19,18:06:00,Mercado Unión y Dignidad Puno,Universidad Andina Néstor Cáceres Velásquez Puno,3944,"(-15.840089, -70.0193667)","(-15.8421779, -70.0236583)",-15.840089,-70.0193667,-15.8421779,-70.0236583
2024-10-19,18:10:00,Parque Pino Puno,Polideportivo Chanu Chanu Puno,3945,"(-15.8378073, -70.0280672)","(-15.856024, -70.011223)",-15.8378073,-70.0280672,-15.856024,-70.011223
2024-10-19,18:34:00,Estadio Enrique Torres Belón,Jayllihuaya Puno,3946,"(-15.8370214, -70.0219969)","(-15.8787471, -69.9751057)",-15.8370214,-70.0219969,-15.8787471,-69.9751057
2024-10-19,18:40:00,Instituto Americano de Arte Puno,Estadio Enrique Torres Belón,3947,"(-15.836384, -70.027622)","(-15.8370214, -70.0219969)",-15.836384,-70.027622,-15.8370214,-70.0219969
2024-10-19,18:48:00,Plaza Mayor de Puno,Municipalidad Provincial de Puno,3948,"(-15.8405942, -70.0279834)","(-15.840283, -70.028314)",-15.8405942,-70.0279834,-15.840283,-70.028314
2024-10-19,18:59:00,Puerto Lacustre Puno,Hotel Libertador Lago Titicaca Puno,3949,"(-15.835401, -70.014945)","(-15.827961, -69.993105)",-15.835401,-70.014945,-15.827961,-69.993105
2024-10-19,20:07:00,Jayllihuaya Puno,Hotel Libertador Lago Titicaca Puno,3950,"(-15.8787471, -69.9751057)","(-15.827961, -69.993105)",-15.8787471,-69.9751057,-15.827961,-69.993105
2024-10-19,20:52:00,Parque San Román Puno,Colegio Don Bosco Puno,3951,"(-15.841093, -70.029431)","(-15.883085, -70.001176)",-15.841093,-70.029431,-15.883085,-70.001176
2024-10-19,21:25:00,Cementerio Laykakota Puno,Universidad Nacional del Altiplano,3952,"(-15.8492522, -70.0210575)","(-15.8242768, -70.0161264)",-15.8492522,-70.0210575,-15.8242768,-70.0161264
2024-10-20,05:01:00,Colegio Adventista Puno,Institución Educativa San Juan Bautista Puno,3953,"(-15.8366071, -70.0291852)","(-15.840051, -70.0298054)",-15.8366071,-70.0291852,-15.840051,-70.0298054
2024-10-20,06:14:00,Hotel Libertador Lago Titicaca Puno,Jr. Tarapacá Puno,3954,"(-15.827961, -69.993105)","(-15.83755, -70.029158)",-15.827961,-69.993105,-15.83755,-70.029158
2024-10-20,06:56:00,Universidad Nacional del Altiplano,Mercado Bellavista Puno,3955,"(-15.8242768, -70.0161264)","(-15.8335335, -70.0233376)",-15.8242768,-70.0161264,-15.8335335,-70.0233376
2024-10-20,07:34:00,Mirador Kuntur Wasi Puno,Avenida Floral Puno,3956,"(-15.8471356, -70.0299513)","(-15.8268687, -70.0141471)",-15.8471356,-70.0299513,-15.8268687,-70.0141471
2024-10-20,07:51:00,Avenida Floral Puno,Plaza Vea Puno,3957,"(-15.8268687, -70.0141471)","(-15.83636, -70.025604)",-15.8268687,-70.0141471,-15.83636,-70.025604
2024-10-20,07:53:00,Hotel Libertador Lago Titicaca Puno,Puerto Lacustre Puno,3958,"(-15.827961, -69.993105)","(-15.835401, -70.014945)",-15.827961,-69.993105,-15.835401,-70.014945
2024-10-20,08:07:00,Instituto de Educación Superior Tecnológico Público Puno,Centro de Salud Metropolitano Puno,3959,"(-15.882774, -69.999663)","(-15.8434283, -70.0213117)",-15.882774,-69.999663,-15.8434283,-70.0213117
2024-10-20,08:29:00,Urbanización Alto Puno,Mercado Laykakota Puno,3960,"(-15.814292, -70.031918)","(-15.8465279, -70.0207765)",-15.814292,-70.031918,-15.8465279,-70.0207765
2024-10-20,08:50:00,Hotel Libertador Lago Titicaca Puno,Terminal Terrestre Puno,3961,"(-15.827961, -69.993105)","(-15.843678, -70.017225)",-15.827961,-69.993105,-15.843678,-70.017225
2024-10-20,09:04:00,Hotel Libertador Lago Titicaca Puno,Mercado Unión y Dignidad Puno,3962,"(-15.827961, -69.993105)","(-15.840089, -70.0193667)",-15.827961,-69.993105,-15.840089,-70.0193667
2024-10-20,09:18:00,Colegio María Auxiliadora Puno,Plaza Vea Puno,3963,"(-15.8379872, -70.0329811)","(-15.83636, -70.025604)",-15.8379872,-70.0329811,-15.83636,-70.025604
2024-10-20,10:24:00,Mercado Bellavista Puno,Parque del Niño Puno,3964,"(-15.8335335, -70.0233376)","(-15.858797, -70.012071)",-15.8335335,-70.0233376,-15.858797,-70.012071
2024-10-20,10:42:00,Universidad Nacional del Altiplano,Parque Mariátegui Puno,3965,"(-15.8242768, -70.0161264)","(-15.8393597, -70.0245754)",-15.8242768,-70.0161264,-15.8393597,-70.0245754
2024-10-20,11:54:00,Jr. Lima Puno,Polideportivo Chanu Chanu Puno,3966,"(-15.838756, -70.02816)","(-15.856024, -70.011223)",-15.838756,-70.02816,-15.856024,-70.011223
2024-10-20,12:16:00,Mercado Laykakota Puno,Plaza Vea Puno,3967,"(-15.8465279, -70.0207765)","(-15.83636, -70.025604)",-15.8465279,-70.0207765,-15.83636,-70.025604
2024-10-20,13:41:00,Hotel Libertador Lago Titicaca Puno,Universidad Nacional del Altiplano,3968,"(-15.827961, -69.993105)","(-15.8242768, -70.0161264)",-15.827961,-69.993105,-15.8242768,-70.0161264
2024-10-20,13:57:00,Av. Costanera Puno,Jr. Los Incas Puno,3969,"(-15.8399095, -70.0176539)","(-15.836837, -70.024882)",-15.8399095,-70.0176539,-15.836837,-70.024882
2024-10-20,14:40:00,Salcedo Puno,Hotel Sonesta Posadas del Inca Puno,3970,"(-15.8687992, -69.9986595)","(-15.8241171, -70.0050901)",-15.8687992,-69.9986595,-15.8241171,-70.0050901
2024-10-20,16:08:00,Jayllihuaya Puno,Parque Mariátegui Puno,3971,"(-15.8787471, -69.9751057)","(-15.8393597, -70.0245754)",-15.8787471,-69.9751057,-15.8393597,-70.0245754
2024-10-20,16:18:00,Jr. Tarapacá Puno,Ministerio de Cultura Puno,3972,"(-15.83755, -70.029158)","(-15.842631, -70.028915)",-15.83755,-70.029158,-15.842631,-70.028915
2024-10-20,16:35:00,Universidad Nacional del Altiplano,Urbanización Alto Puno,3973,"(-15.8242768, -70.0161264)","(-15.814292, -70.031918)",-15.8242768,-70.0161264,-15.814292,-70.031918
2024-10-20,16:55:00,Jr. Lima Puno,Urbanización Bellavista Puno,3974,"(-15.838756, -70.02816)","(-15.832755, -70.022242)",-15.838756,-70.02816,-15.832755,-70.022242
2024-10-20,17:41:00,Colegio María Auxiliadora Puno,Mirador Kuntur Wasi Puno,3975,"(-15.8379872, -70.0329811)","(-15.8471356, -70.0299513)",-15.8379872,-70.0329811,-15.8471356,-70.0299513
2024-10-20,17:49:00,Av. Costanera Puno,Avenida Floral Puno,3976,"(-15.8399095, -70.0176539)","(-15.8268687, -70.0141471)",-15.8399095,-70.0176539,-15.8268687,-70.0141471
2024-10-20,19:09:00,Ministerio de Cultura Puno,Mercado Laykakota Puno,3977,"(-15.842631, -70.028915)","(-15.8465279, -70.0207765)",-15.842631,-70.028915,-15.8465279,-70.0207765
2024-10-20,19:48:00,Plaza Mayor de Puno,Centro de Salud Metropolitano Puno,3978,"(-15.8405942, -70.0279834)","(-15.8434283, -70.0213117)",-15.8405942,-70.0279834,-15.8434283,-70.0213117
2024-10-20,19:54:00,Parque San Román Puno,Institución Educativa San Juan Bautista Puno,3979,"(-15.841093, -70.029431)","(-15.840051, -70.0298054)",-15.841093,-70.029431,-15.840051,-70.0298054
2024-10-20,20:56:00,Institución Educativa San Juan Bautista Puno,Terminal Terrestre Puno,3980,"(-15.840051, -70.0298054)","(-15.843678, -70.017225)",-15.840051,-70.0298054,-15.843678,-70.017225
2024-10-20,22:01:00,Colegio María Auxiliadora Puno,Parque del Periodista Puno,3981,"(-15.8379872, -70.0329811)","(-15.839012, -70.023311)",-15.8379872,-70.0329811,-15.839012,-70.023311
2024-10-20,22:05:00,Urbanización Alto Puno,Colegio María Auxiliadora Puno,3982,"(-15.814292, -70.031918)","(-15.8379872, -70.0329811)",-15.814292,-70.031918,-15.8379872,-70.0329811
2024-10-20,22:16:00,Urbanización Alto Puno,Salcedo Puno,3983,"(-15.814292, -70.031918)","(-15.8687992, -69.9986595)",-15.814292,-70.031918,-15.8687992,-69.9986595
2024-10-21,06:17:00,Universidad Nacional del Altiplano,Jr. Lima Puno,3984,"(-15.8242768, -70.0161264)","(-15.838756, -70.02816)",-15.8242768,-70.0161264,-15.838756,-70.02816
2024-10-21,07:31:00,Estadio Enrique Torres Belón,Jr. Los Incas Puno,3985,"(-15.8370214, -70.0219969)","(-15.836837, -70.024882)",-15.8370214,-70.0219969,-15.836837,-70.024882
2024-10-21,08:39:00,Urbanización Chanu Chanu Puno,Senati Puno,3986,"(-15.8603257, -70.013686)","(-15.8699536, -69.9988485)",-15.8603257,-70.013686,-15.8699536,-69.9988485
2024-10-21,08:41:00,Colegio Don Bosco Puno,Municipalidad Provincial de Puno,3987,"(-15.883085, -70.001176)","(-15.840283, -70.028314)",-15.883085,-70.001176,-15.840283,-70.028314
2024-10-21,08:56:00,Urbanización Huajsapata Puno,Plaza Mayor de Puno,3988,"(-15.842445, -70.032551)","(-15.8405942, -70.0279834)",-15.842445,-70.032551,-15.8405942,-70.0279834
2024-10-21,09:10:00,Municipalidad Provincial de Puno,Salcedo Puno,3989,"(-15.840283, -70.028314)","(-15.8687992, -69.9986595)",-15.840283,-70.028314,-15.8687992,-69.9986595
2024-10-21,09:17:00,Gran Unidad Escolar San Carlos Puno,Hospital III EsSalud Puno,3990,"(-15.840115, -70.025425)","(-15.8734615, -70.0004113)",-15.840115,-70.025425,-15.8734615,-70.0004113
2024-10-21,09:40:00,Polideportivo Chanu Chanu Puno,Hotel Libertador Lago Titicaca Puno,3991,"(-15.856024, -70.011223)","(-15.827961, -69.993105)",-15.856024,-70.011223,-15.827961,-69.993105
2024-10-21,11:09:00,Instituto de Educación Superior Tecnológico Público Puno,Mercado Unión y Dignidad Puno,3992,"(-15.882774, -69.999663)","(-15.840089, -70.0193667)",-15.882774,-69.999663,-15.840089,-70.0193667
2024-10-21,12:29:00,Hospital III EsSalud Puno,Mirador Kuntur Wasi Puno,3993,"(-15.8734615, -70.0004113)","(-15.8471356, -70.0299513)",-15.8734615,-70.0004113,-15.8471356,-70.0299513
2024-10-21,17:42:00,Parque del Niño Puno,Urbanización Bellavista Puno,3994,"(-15.858797, -70.012071)","(-15.832755, -70.022242)",-15.858797,-70.012071,-15.832755,-70.022242
2024-10-21,18:01:00,Plaza Mayor de Puno,Jr. Los Incas Puno,3995,"(-15.8405942, -70.0279834)","(-15.836837, -70.024882)",-15.8405942,-70.0279834,-15.836837,-70.024882
2024-10-21,18:17:00,Plaza Vea Puno,Urbanización Alto Puno,3996,"(-15.83636, -70.025604)","(-15.814292, -70.031918)",-15.83636,-70.025604,-15.814292,-70.031918
2024-10-21,18:41:00,Mercado Bellavista Puno,Parque del Niño Puno,3997,"(-15.8335335, -70.0233376)","(-15.858797, -70.012071)",-15.8335335,-70.0233376,-15.858797,-70.012071
2024-10-21,19:12:00,Colegio Glorioso San Carlos Puno,Terminal Zonal Sur Puno,3998,"(-15.8348219, -70.0245958)","(-15.8477879, -70.0149008)",-15.8348219,-70.0245958,-15.8477879,-70.0149008
2024-10-21,19:27:00,Ministerio de Cultura Puno,Urbanización Alto Puno,3999,"(-15.842631, -70.028915)","(-15.814292, -70.031918)",-15.842631,-70.028915,-15.814292,-70.031918
2024-10-21,19:46:00,Polideportivo Chanu Chanu Puno,Senati Puno,4000,"(-15.856024, -70.011223)","(-15.8699536, -69.9988485)",-15.856024,-70.011223,-15.8699536,-69.9988485
2024-10-21,19:54:00,Universidad Nacional del Altiplano,Institución Educativa San Juan Bautista Puno,4001,"(-15.8242768, -70.0161264)","(-15.840051, -70.0298054)",-15.8242768,-70.0161264,-15.840051,-70.0298054
2024-10-21,20:04:00,Jayllihuaya Puno,Cementerio Laykakota Puno,4002,"(-15.8787471, -69.9751057)","(-15.8492522, -70.0210575)",-15.8787471,-69.9751057,-15.8492522,-70.0210575
2024-10-21,20:58:00,Urbanización Alto Puno,Mirador Kuntur Wasi Puno,4003,"(-15.814292, -70.031918)","(-15.8471356, -70.0299513)",-15.814292,-70.031918,-15.8471356,-70.0299513
2024-10-21,22:34:00,Plaza Vea Puno,Av. Costanera Puno,4004,"(-15.83636, -70.025604)","(-15.8399095, -70.0176539)",-15.83636,-70.025604,-15.8399095,-70.0176539
2024-10-22,05:27:00,Puerto Lacustre Puno,Terminal Zonal Sur Puno,4005,"(-15.835401, -70.014945)","(-15.8477879, -70.0149008)",-15.835401,-70.014945,-15.8477879,-70.0149008
2024-10-22,06:12:00,Plaza Mayor de Puno,Institución Educativa San Juan Bautista Puno,4006,"(-15.8405942, -70.0279834)","(-15.840051, -70.0298054)",-15.8405942,-70.0279834,-15.840051,-70.0298054
2024-10-22,06:21:00,Avenida El Sol Puno,Terminal Terrestre Puno,4007,"(-15.8458219, -70.0202123)","(-15.843678, -70.017225)",-15.8458219,-70.0202123,-15.843678,-70.017225
2024-10-22,07:46:00,Ministerio de Cultura Puno,Hotel Libertador Lago Titicaca Puno,4008,"(-15.842631, -70.028915)","(-15.827961, -69.993105)",-15.842631,-70.028915,-15.827961,-69.993105
2024-10-22,09:08:00,Puerto Lacustre Puno,Avenida El Sol Puno,4009,"(-15.835401, -70.014945)","(-15.8458219, -70.0202123)",-15.835401,-70.014945,-15.8458219,-70.0202123
2024-10-22,09:38:00,Mirador Puma Uta Puno,Plaza Mayor de Puno,4010,"(-15.8202693, -70.0287285)","(-15.8405942, -70.0279834)",-15.8202693,-70.0287285,-15.8405942,-70.0279834
2024-10-22,09:47:00,Salcedo Puno,Ministerio de Cultura Puno,4011,"(-15.8687992, -69.9986595)","(-15.842631, -70.028915)",-15.8687992,-69.9986595,-15.842631,-70.028915
2024-10-22,09:52:00,Municipalidad Provincial de Puno,Complejo Deportivo Alto Llavini Puno,4012,"(-15.840283, -70.028314)","(-15.81855, -70.025004)",-15.840283,-70.028314,-15.81855,-70.025004
2024-10-22,10:30:00,Salcedo Puno,Polideportivo Chanu Chanu Puno,4013,"(-15.8687992, -69.9986595)","(-15.856024, -70.011223)",-15.8687992,-69.9986595,-15.856024,-70.011223
2024-10-22,10:51:00,Estadio Enrique Torres Belón,Cementerio Laykakota Puno,4014,"(-15.8370214, -70.0219969)","(-15.8492522, -70.0210575)",-15.8370214,-70.0219969,-15.8492522,-70.0210575
2024-10-22,11:21:00,Universidad Andina Néstor Cáceres Velásquez Puno,Urbanización Chanu Chanu Puno,4015,"(-15.8421779, -70.0236583)","(-15.8603257, -70.013686)",-15.8421779,-70.0236583,-15.8603257,-70.013686
2024-10-22,11:26:00,Parque Pino Puno,Colegio Glorioso San Carlos Puno,4016,"(-15.8378073, -70.0280672)","(-15.8348219, -70.0245958)",-15.8378073,-70.0280672,-15.8348219,-70.0245958
2024-10-22,12:18:00,Hotel Libertador Lago Titicaca Puno,Puerto Lacustre Puno,4017,"(-15.827961, -69.993105)","(-15.835401, -70.014945)",-15.827961,-69.993105,-15.835401,-70.014945
2024-10-22,12:48:00,Hotel Libertador Lago Titicaca Puno,Mercado Unión y Dignidad Puno,4018,"(-15.827961, -69.993105)","(-15.840089, -70.0193667)",-15.827961,-69.993105,-15.840089,-70.0193667
2024-10-22,14:08:00,Gran Unidad Escolar San Carlos Puno,Ministerio de Cultura Puno,4019,"(-15.840115, -70.025425)","(-15.842631, -70.028915)",-15.840115,-70.025425,-15.842631,-70.028915
2024-10-22,14:16:00,Terminal Zonal Sur Puno,Urbanización Salcedo Puno,4020,"(-15.8477879, -70.0149008)","(-15.8724851, -69.9928585)",-15.8477879,-70.0149008,-15.8724851,-69.9928585
2024-10-22,15:06:00,Gobierno Regional de Puno,Urbanización Huajsapata Puno,4021,"(-15.8400211, -70.0276698)","(-15.842445, -70.032551)",-15.8400211,-70.0276698,-15.842445,-70.032551
2024-10-22,15:28:00,Hospital III EsSalud Puno,Universidad Nacional del Altiplano,4022,"(-15.8734615, -70.0004113)","(-15.8242768, -70.0161264)",-15.8734615,-70.0004113,-15.8242768,-70.0161264
2024-10-22,16:39:00,Parque del Niño Puno,Hotel Libertador Lago Titicaca Puno,4023,"(-15.858797, -70.012071)","(-15.827961, -69.993105)",-15.858797,-70.012071,-15.827961,-69.993105
2024-10-22,18:13:00,Puerto Lacustre Puno,Parque San Román Puno,4024,"(-15.835401, -70.014945)","(-15.841093, -70.029431)",-15.835401,-70.014945,-15.841093,-70.029431
2024-10-22,18:41:00,Terminal Terrestre Puno,Hostal Mirador Korichasca Puno,4025,"(-15.843678, -70.017225)","(-15.8524836, -70.0261856)",-15.843678,-70.017225,-15.8524836,-70.0261856
2024-10-22,18:56:00,Parque del Periodista Puno,Terminal Zonal Sur Puno,4026,"(-15.839012, -70.023311)","(-15.8477879, -70.0149008)",-15.839012,-70.023311,-15.8477879,-70.0149008
2024-10-22,18:57:00,Avenida La Torre Puno,Jr. Los Incas Puno,4027,"(-15.8336052, -70.0276202)","(-15.836837, -70.024882)",-15.8336052,-70.0276202,-15.836837,-70.024882
2024-10-22,19:06:00,Urbanización Huajsapata Puno,Universidad Nacional del Altiplano,4028,"(-15.842445, -70.032551)","(-15.8242768, -70.0161264)",-15.842445,-70.032551,-15.8242768,-70.0161264
2024-10-22,19:11:00,Plaza Mayor de Puno,Instituto de Educación Superior Tecnológico Público Puno,4029,"(-15.8405942, -70.0279834)","(-15.882774, -69.999663)",-15.8405942,-70.0279834,-15.882774,-69.999663
2024-10-23,05:20:00,Urbanización Chanu Chanu Puno,Hotel Libertador Lago Titicaca Puno,4030,"(-15.8603257, -70.013686)","(-15.827961, -69.993105)",-15.8603257,-70.013686,-15.827961,-69.993105
2024-10-23,05:44:00,Ministerio de Cultura Puno,Complejo Deportivo Alto Llavini Puno,4031,"(-15.842631, -70.028915)","(-15.81855, -70.025004)",-15.842631,-70.028915,-15.81855,-70.025004
2024-10-23,05:52:00,Mirador Kuntur Wasi Puno,Centro de Salud Metropolitano Puno,4032,"(-15.8471356, -70.0299513)","(-15.8434283, -70.0213117)",-15.8471356,-70.0299513,-15.8434283,-70.0213117
2024-10-23,07:07:00,Plaza Vea Puno,Jr. Lima Puno,4033,"(-15.83636, -70.025604)","(-15.838756, -70.02816)",-15.83636,-70.025604,-15.838756,-70.02816
2024-10-23,07:30:00,Urbanización Salcedo Puno,Colegio María Auxiliadora Puno,4034,"(-15.8724851, -69.9928585)","(-15.8379872, -70.0329811)",-15.8724851,-69.9928585,-15.8379872,-70.0329811
2024-10-23,09:14:00,Jayllihuaya Puno,Parque del Niño Puno,4035,"(-15.8787471, -69.9751057)","(-15.858797, -70.012071)",-15.8787471,-69.9751057,-15.858797,-70.012071
2024-10-23,09:29:00,Mirador Kuntur Wasi Puno,Salcedo Puno,4036,"(-15.8471356, -70.0299513)","(-15.8687992, -69.9986595)",-15.8471356,-70.0299513,-15.8687992,-69.9986595
2024-10-23,09:33:00,Cementerio Laykakota Puno,Avenida Floral Puno,4037,"(-15.8492522, -70.0210575)","(-15.8268687, -70.0141471)",-15.8492522,-70.0210575,-15.8268687,-70.0141471
